order_id,order_date,supplier_id,analyst_id,num_skus,total_cost,sale_amount,margin,margin_pct,status,delivery_date
OC000658,2024-03-12 06:03:35.953291,SUP0045,AN008,1,492879.86,556568.43,63688.57,12.92,Completed,2024-04-02 06:03:35.953291
OC000659,2024-01-31 04:37:52.760543,SUP0044,AN001,5,8401257.92,9771850.98,1370593.06,16.31,Completed,2024-02-05 04:37:52.760543
OC000660,2024-03-06 13:08:06.137295,SUP0023,AN001,3,2410152.96,2655807.55,245654.59,10.19,Completed,2024-03-25 13:08:06.137295
OC000661,2024-04-30 07:55:50.255177,SUP0037,AN006,5,9564679.22,11339375.72,1774696.5,18.55,Completed,2024-05-24 07:55:50.255177
OC000662,2024-09-29 14:56:40.680556,SUP0047,AN002,2,3992918.24,4194125.35,201207.11,5.04,Pending,2024-10-22 14:56:40.680556
OC000663,2024-01-23 14:37:55.765072,SUP0017,AN005,1,161899.92,171674.23,9774.31,6.04,Completed,2024-02-08 14:37:55.765072
OC000664,2024-09-16 16:52:15.751286,SUP0034,AN005,3,3740101.58,4435890.24,695788.66,18.6,Pending,2024-10-04 16:52:15.751286
OC000665,2024-12-19 16:05:28.731043,SUP0038,AN005,25,28549504.41,31856819.66,3307315.25,11.58,Completed,2025-01-11 16:05:28.731043
OC000666,2024-08-10 16:39:13.173145,SUP0007,AN007,3,3569142.8,4090213.68,521070.88,14.6,Completed,2024-08-31 16:39:13.173145
OC000667,2024-01-24 19:11:41.705557,SUP0017,AN002,15,19173176.65,22507647.29,3334470.64,17.39,Completed,2024-02-16 19:11:41.705557
OC000668,2024-08-19 15:58:06.110152,SUP0046,AN006,25,17483700.43,18692978.93,1209278.5,6.92,Pending,2024-08-29 15:58:06.110152
OC000669,2024-10-28 14:11:41.397807,SUP0044,AN005,25,24795073.16,28974959.64,4179886.48,16.86,Completed,2024-11-18 14:11:41.397807
OC000670,2024-03-22 01:02:32.883800,SUP0034,AN006,15,11511286.48,13432571.52,1921285.04,16.69,Completed,2024-04-03 01:02:32.883800
OC000671,2024-07-08 20:01:02.997230,SUP0050,AN008,3,4635601.45,5004047.46,368446.01,7.95,Completed,2024-07-30 20:01:02.997230
OC000672,2024-02-26 11:52:33.004324,SUP0040,AN003,3,2959899.72,3455055.37,495155.65,16.73,Completed,2024-03-01 11:52:33.004324
OC000673,2024-06-03 11:01:54.172399,SUP0002,AN003,5,2316523.61,2884771.84,568248.23,24.53,Completed,2024-07-01 11:01:54.172399
OC000674,2024-06-11 01:21:04.341778,SUP0045,AN002,5,4552907.78,5413208.46,860300.68,18.9,Pending,2024-07-03 01:21:04.341778
OC000675,2024-07-06 01:17:15.655934,SUP0002,AN005,2,2120791.53,2635323.08,514531.55,24.26,Completed,2024-07-22 01:17:15.655934
OC000676,2024-02-01 12:48:19.028978,SUP0043,AN005,2,3234357.61,3962803.17,728445.56,22.52,Completed,2024-02-19 12:48:19.028978
OC000677,2024-05-07 16:34:11.224796,SUP0046,AN002,2,1308968.15,1541641.7,232673.55,17.78,Completed,2024-05-24 16:34:11.224796
OC000678,2024-04-11 18:47:05.966080,SUP0022,AN002,5,9543339.95,11487028.96,1943689.01,20.37,Completed,2024-05-09 18:47:05.966080
OC000679,2024-07-02 16:47:54.886218,SUP0039,AN002,1,1810130.0,2036726.35,226596.35,12.52,Pending,2024-07-10 16:47:54.886218
OC000680,2024-11-22 01:43:23.366381,SUP0042,AN007,3,887713.96,945190.09,57476.13,6.47,Completed,2024-12-12 01:43:23.366381
OC000681,2024-04-25 15:11:36.828275,SUP0040,AN008,8,10049505.75,12512256.27,2462750.52,24.51,Completed,2024-05-04 15:11:36.828275
OC000682,2024-05-14 22:14:47.853645,SUP0039,AN003,50,45173856.47,52738904.23,7565047.76,16.75,Completed,2024-06-11 22:14:47.853645
OC000683,2024-08-10 02:55:53.636175,SUP0008,AN007,15,16366580.09,19197626.75,2831046.66,17.3,Completed,2024-08-29 02:55:53.636175
OC000684,2024-08-18 08:49:10.553580,SUP0005,AN003,2,2013842.03,2319607.1,305765.07,15.18,Pending,2024-09-06 08:49:10.553580
OC000685,2024-08-30 16:28:43.535308,SUP0025,AN001,8,11043509.03,12642074.98,1598565.95,14.48,Pending,2024-09-22 16:28:43.535308
OC000686,2024-08-14 08:21:53.157044,SUP0023,AN001,2,5796344.61,6128596.29,332251.68,5.73,Completed,2024-08-23 08:21:53.157044
OC000687,2024-10-01 21:32:46.600395,SUP0030,AN002,5,4172907.74,4736269.36,563361.62,13.5,Pending,2024-10-22 21:32:46.600395
OC000688,2024-02-10 18:36:42.060076,SUP0008,AN005,5,3110726.97,3733881.95,623154.98,20.03,Completed,2024-02-27 18:36:42.060076
OC000689,2024-06-21 12:19:47.520193,SUP0002,AN003,1,184143.3,214857.01,30713.71,16.68,Pending,2024-07-10 12:19:47.520193
OC000690,2024-11-05 19:30:16.306659,SUP0036,AN007,1,3011545.6,3364724.0,353178.4,11.73,Pending,2024-11-22 19:30:16.306659
OC000691,2024-10-30 09:35:10.718241,SUP0004,AN005,5,7217556.13,7614114.93,396558.8,5.49,Pending,2024-11-09 09:35:10.718241
OC000692,2024-10-11 12:16:59.088676,SUP0002,AN003,15,12095057.86,12792413.87,697356.01,5.77,Completed,2024-10-24 12:16:59.088676
OC000693,2024-05-22 06:36:10.041377,SUP0002,AN002,2,3374916.02,3765894.16,390978.14,11.58,Completed,2024-06-17 06:36:10.041377
OC000694,2024-08-07 11:06:37.124379,SUP0009,AN005,8,16907197.04,20254216.8,3347019.76,19.8,Completed,2024-08-10 11:06:37.124379
OC000695,2024-09-02 11:04:44.595271,SUP0023,AN004,3,4857614.63,5899387.27,1041772.64,21.45,Pending,2024-09-17 11:04:44.595271
OC000696,2024-11-07 03:38:51.774653,SUP0003,AN001,2,5664438.74,5961131.53,296692.79,5.24,Completed,2024-12-07 03:38:51.774653
OC000697,2024-11-15 08:30:03.392060,SUP0037,AN007,3,1412149.05,1687048.12,274899.07,19.47,Completed,2024-12-03 08:30:03.392060
OC000698,2024-08-04 00:37:58.121039,SUP0022,AN003,2,4949559.15,5947015.39,997456.24,20.15,Pending,2024-08-17 00:37:58.121039
OC000699,2024-10-22 16:02:42.637770,SUP0009,AN002,2,1971853.29,2404005.31,432152.02,21.92,Pending,2024-11-18 16:02:42.637770
OC000700,2024-12-04 11:27:38.286748,SUP0019,AN006,3,2741902.29,3125753.22,383850.93,14.0,Completed,2024-12-18 11:27:38.286748
OC000701,2024-10-13 04:31:16.087935,SUP0033,AN003,1,144412.62,160458.94,16046.32,11.11,Completed,2024-10-31 04:31:16.087935
OC000702,2024-08-18 01:08:07.339536,SUP0041,AN007,3,2976514.84,3259575.83,283060.99,9.51,Pending,2024-09-11 01:08:07.339536
OC000703,2024-03-12 12:26:48.318939,SUP0021,AN004,1,4693641.82,5306977.57,613335.75,13.07,Completed,2024-03-25 12:26:48.318939
OC000704,2024-01-15 15:27:52.510422,SUP0037,AN002,8,7767867.53,9134762.57,1366895.04,17.6,Pending,2024-01-30 15:27:52.510422
OC000705,2024-10-27 04:01:37.143374,SUP0049,AN001,15,14953232.14,17719237.77,2766005.63,18.5,Completed,2024-10-31 04:01:37.143374
OC000706,2024-09-18 23:16:03.070024,SUP0048,AN008,2,4690472.28,4950172.95,259700.67,5.54,Completed,2024-09-23 23:16:03.070024
OC000707,2024-10-08 15:37:52.423962,SUP0042,AN005,5,3170424.91,3747169.52,576744.61,18.19,Completed,2024-10-25 15:37:52.423962
OC000708,2024-07-11 09:57:49.562137,SUP0017,AN003,5,4301295.34,4852811.96,551516.62,12.82,Completed,2024-07-18 09:57:49.562137
OC000709,2024-05-24 09:57:30.165711,SUP0004,AN008,50,56724541.12,68902501.48,12177960.36,21.47,Completed,2024-06-09 09:57:30.165711
OC000710,2024-11-22 05:16:12.941711,SUP0022,AN002,1,413529.92,449058.6,35528.68,8.59,Pending,2024-12-09 05:16:12.941711
OC000711,2024-04-06 19:38:36.559233,SUP0015,AN001,25,25156074.8,31421529.21,6265454.41,24.91,Completed,2024-05-03 19:38:36.559233
OC000712,2024-05-26 20:41:03.392375,SUP0045,AN004,1,355825.54,409512.13,53686.59,15.09,Completed,2024-06-11 20:41:03.392375
OC000713,2024-07-10 08:03:55.701596,SUP0005,AN004,3,2815942.14,3073528.81,257586.67,9.15,Completed,2024-07-27 08:03:55.701596
OC000714,2024-12-11 16:53:31.482136,SUP0049,AN007,3,2453451.44,2916901.41,463449.97,18.89,Pending,2024-12-26 16:53:31.482136
OC000715,2024-06-21 04:25:07.407474,SUP0027,AN004,2,5810076.88,6564622.08,754545.2,12.99,Completed,2024-07-06 04:25:07.407474
OC000716,2024-12-17 02:49:17.218526,SUP0041,AN004,15,18984616.94,22428512.28,3443895.34,18.14,Pending,2024-12-24 02:49:17.218526
OC000717,2024-04-23 19:49:12.197059,SUP0026,AN005,5,6022551.51,6444750.58,422199.07,7.01,Completed,2024-04-29 19:49:12.197059
OC000718,2024-02-17 15:50:43.115705,SUP0031,AN008,3,1725724.46,2043738.26,318013.8,18.43,Completed,2024-03-12 15:50:43.115705
OC000719,2024-03-07 23:27:57.337524,SUP0049,AN002,5,3780925.74,4133816.5,352890.76,9.33,Completed,2024-03-31 23:27:57.337524
OC000720,2024-10-14 12:51:42.649615,SUP0041,AN002,3,4159908.68,4947581.04,787672.36,18.93,Completed,2024-10-29 12:51:42.649615
OC000721,2024-12-04 19:55:23.168256,SUP0036,AN005,50,54158048.67,57028366.46,2870317.79,5.3,Completed,2024-12-07 19:55:23.168256
OC000722,2024-07-21 15:37:19.098773,SUP0050,AN003,2,3431629.02,3648519.15,216890.13,6.32,Completed,2024-08-13 15:37:19.098773
OC000723,2024-08-07 07:26:03.127084,SUP0046,AN002,5,4221287.19,4779423.11,558135.92,13.22,Pending,2024-08-13 07:26:03.127084
OC000724,2024-03-15 09:28:45.742928,SUP0024,AN001,3,4144226.74,5146329.53,1002102.79,24.18,Completed,2024-04-07 09:28:45.742928
OC000725,2024-10-25 05:32:47.153188,SUP0028,AN002,2,4329911.4,5133456.81,803545.41,18.56,Completed,2024-11-07 05:32:47.153188
OC000726,2024-12-14 00:33:52.378971,SUP0001,AN005,3,8055492.79,10033956.51,1978463.72,24.56,Pending,2024-12-19 00:33:52.378971
OC000727,2024-08-16 18:26:15.013326,SUP0031,AN005,3,6504912.11,7327616.19,822704.08,12.65,Completed,2024-09-04 18:26:15.013326
OC000728,2024-01-08 09:22:59.981076,SUP0038,AN008,3,499701.23,586284.33,86583.1,17.33,Completed,2024-01-20 09:22:59.981076
OC000729,2024-08-01 09:31:25.142354,SUP0016,AN004,2,3736441.98,4243475.57,507033.59,13.57,Completed,2024-08-23 09:31:25.142354
OC000730,2024-05-04 13:11:31.127463,SUP0009,AN008,2,2219779.08,2552180.56,332401.48,14.97,Completed,2024-05-11 13:11:31.127463
OC000731,2024-02-16 17:53:26.249167,SUP0042,AN008,59,61410790.31,69716474.62,8305684.31,13.52,Pending,2024-02-28 17:53:26.249167
OC000732,2024-08-19 05:43:04.134539,SUP0002,AN006,59,69579775.16,85807614.76,16227839.6,23.32,Completed,2024-08-22 05:43:04.134539
OC000733,2024-02-14 20:06:03.163700,SUP0015,AN002,3,7306346.11,8218554.84,912208.73,12.49,Pending,2024-03-01 20:06:03.163700
OC000734,2024-08-10 11:26:12.155936,SUP0007,AN005,5,9250441.55,10898960.37,1648518.82,17.82,Completed,2024-08-26 11:26:12.155936
OC000735,2024-07-08 03:32:38.548111,SUP0011,AN001,3,5077893.27,5496679.7,418786.43,8.25,Pending,2024-07-19 03:32:38.548111
OC000736,2024-02-01 13:37:21.595640,SUP0041,AN003,5,14367371.67,16489782.58,2122410.91,14.77,Completed,2024-02-26 13:37:21.595640
OC000737,2024-07-27 03:53:10.231670,SUP0030,AN002,8,13113392.59,13859564.49,746171.9,5.69,Completed,2024-08-19 03:53:10.231670
OC000738,2024-06-28 23:07:18.919520,SUP0021,AN002,5,5453131.34,6429605.61,976474.27,17.91,Completed,2024-07-20 23:07:18.919520
OC000739,2024-12-21 04:06:53.041869,SUP0019,AN001,8,5693247.52,5991957.86,298710.34,5.25,Completed,2025-01-13 04:06:53.041869
OC000740,2024-04-21 21:42:11.101286,SUP0025,AN006,3,2492921.9,2909818.43,416896.53,16.72,Completed,2024-05-10 21:42:11.101286
OC000741,2024-10-28 11:39:40.602446,SUP0004,AN003,25,41025620.45,44796084.65,3770464.2,9.19,Pending,2024-11-22 11:39:40.602446
OC000742,2024-03-26 11:32:47.278730,SUP0011,AN008,15,20491658.47,22239192.42,1747533.95,8.53,Completed,2024-04-20 11:32:47.278730
OC000743,2024-02-11 17:20:52.797706,SUP0010,AN001,1,289387.35,314389.51,25002.16,8.64,Completed,2024-02-28 17:20:52.797706
OC000744,2024-11-13 01:56:46.986318,SUP0019,AN004,2,4257474.17,4628417.71,370943.54,8.71,Completed,2024-12-09 01:56:46.986318
OC000745,2024-07-09 21:32:14.482533,SUP0041,AN001,2,5138624.18,5662097.79,523473.61,10.19,Pending,2024-07-26 21:32:14.482533
OC000746,2024-03-30 08:09:01.511681,SUP0024,AN002,3,3958868.49,4844358.1,885489.61,22.37,Completed,2024-04-04 08:09:01.511681
OC000747,2024-05-29 11:44:14.572861,SUP0008,AN004,3,3620855.94,3892189.54,271333.6,7.49,Completed,2024-06-11 11:44:14.572861
OC000748,2024-04-08 06:58:11.422537,SUP0036,AN003,5,7879895.54,8432763.42,552867.88,7.02,Completed,2024-04-19 06:58:11.422537
OC000749,2024-03-13 01:29:03.499871,SUP0046,AN003,2,1580708.97,1843879.77,263170.8,16.65,Completed,2024-03-19 01:29:03.499871
OC000750,2024-11-14 00:51:05.861585,SUP0026,AN006,15,23963595.22,29428024.36,5464429.14,22.8,Completed,2024-12-13 00:51:05.861585
OC000751,2024-03-11 12:07:13.827266,SUP0030,AN006,3,4918278.16,5536442.47,618164.31,12.57,Completed,2024-03-25 12:07:13.827266
OC000752,2024-10-24 02:25:37.097451,SUP0008,AN003,8,8807850.4,10308548.12,1500697.72,17.04,Completed,2024-11-18 02:25:37.097451
OC000753,2024-06-03 21:38:37.497036,SUP0027,AN007,3,2528227.12,2883148.78,354921.66,14.04,Pending,2024-06-22 21:38:37.497036
OC000754,2024-08-19 08:53:09.166693,SUP0039,AN004,8,9646621.84,10823906.4,1177284.56,12.2,Completed,2024-09-16 08:53:09.166693
OC000755,2024-09-20 06:06:12.619795,SUP0004,AN005,1,2117013.63,2410984.75,293971.12,13.89,Pending,2024-10-05 06:06:12.619795
OC000756,2024-04-23 09:06:43.237149,SUP0024,AN001,3,2349027.6,2907666.18,558638.58,23.78,Pending,2024-05-17 09:06:43.237149
OC000757,2024-04-28 04:56:14.441739,SUP0006,AN007,3,2645152.84,2981012.42,335859.58,12.7,Completed,2024-05-23 04:56:14.441739
OC000758,2024-12-23 04:06:48.367609,SUP0001,AN006,5,12331431.46,13263345.74,931914.28,7.56,Completed,2025-01-04 04:06:48.367609
OC000759,2024-01-23 00:53:21.218725,SUP0011,AN008,3,5650221.42,6945713.88,1295492.46,22.93,Completed,2024-02-10 00:53:21.218725
OC000760,2024-06-11 06:06:40.118766,SUP0021,AN003,15,17386333.35,20920310.15,3533976.8,20.33,Completed,2024-07-07 06:06:40.118766
OC000761,2024-07-16 18:03:14.257283,SUP0017,AN006,1,1231638.8,1527602.56,295963.76,24.03,Completed,2024-08-09 18:03:14.257283
OC000762,2024-10-27 00:15:06.171851,SUP0004,AN003,1,261972.3,308265.33,46293.03,17.67,Pending,2024-11-01 00:15:06.171851
OC000763,2024-07-29 15:21:03.530739,SUP0005,AN001,50,72943262.82,88225141.01,15281878.19,20.95,Completed,2024-08-17 15:21:03.530739
OC000764,2024-12-27 14:17:20.039315,SUP0015,AN001,8,6682203.51,7209697.71,527494.2,7.89,Completed,2025-01-25 14:17:20.039315
OC000765,2024-01-07 20:32:57.086100,SUP0031,AN008,25,32604157.96,40536721.57,7932563.61,24.33,Completed,2024-02-04 20:32:57.086100
OC000766,2024-02-27 07:26:45.114200,SUP0041,AN003,15,17964763.79,22423845.29,4459081.5,24.82,Pending,2024-03-11 07:26:45.114200
OC000767,2024-07-12 23:26:05.754905,SUP0048,AN003,8,15044404.39,16648257.86,1603853.47,10.66,Completed,2024-08-06 23:26:05.754905
OC000768,2024-11-21 14:53:40.497078,SUP0007,AN001,8,5399578.99,5997932.26,598353.27,11.08,Completed,2024-12-12 14:53:40.497078
OC000769,2024-12-09 13:05:34.286560,SUP0001,AN008,25,25749829.07,27962423.71,2212594.64,8.59,Completed,2024-12-15 13:05:34.286560
OC000770,2024-07-18 04:10:25.033903,SUP0022,AN007,3,4082498.3,4771127.9,688629.6,16.87,Completed,2024-08-10 04:10:25.033903
OC000771,2024-09-06 23:25:10.365021,SUP0010,AN005,3,822359.26,903091.16,80731.9,9.82,Pending,2024-09-18 23:25:10.365021
OC000772,2024-09-22 00:22:40.261678,SUP0041,AN006,15,26803665.58,31645455.47,4841789.89,18.06,Completed,2024-09-25 00:22:40.261678
OC000773,2024-11-23 16:16:49.859040,SUP0040,AN006,15,22408315.59,23952487.13,1544171.54,6.89,Completed,2024-12-08 16:16:49.859040
OC000774,2024-05-12 08:52:21.545014,SUP0006,AN008,2,6207150.3,7055862.0,848711.7,13.67,Completed,2024-05-18 08:52:21.545014
OC000775,2024-09-09 20:37:41.078838,SUP0036,AN007,3,6052145.54,7454888.26,1402742.72,23.18,Completed,2024-09-24 20:37:41.078838
OC000776,2024-05-16 07:51:13.824697,SUP0043,AN002,15,18950769.19,22752248.73,3801479.54,20.06,Completed,2024-05-24 07:51:13.824697
OC000777,2024-04-24 19:43:45.251874,SUP0005,AN001,5,4771343.97,5773815.72,1002471.75,21.01,Completed,2024-04-28 19:43:45.251874
OC000778,2024-10-26 23:09:01.675246,SUP0049,AN002,1,179907.94,209595.67,29687.73,16.5,Completed,2024-10-31 23:09:01.675246
OC000779,2024-03-27 12:30:34.301228,SUP0004,AN001,2,2113813.24,2255273.99,141460.75,6.69,Completed,2024-04-15 12:30:34.301228
OC000780,2024-04-19 16:10:21.133271,SUP0006,AN005,2,2171495.14,2463800.68,292305.54,13.46,Completed,2024-04-29 16:10:21.133271
OC000781,2024-09-23 08:52:52.350084,SUP0014,AN005,2,824307.9,974193.05,149885.15,18.18,Pending,2024-09-30 08:52:52.350084
OC000782,2024-06-11 02:48:46.963023,SUP0047,AN005,5,12375526.59,14326428.08,1950901.49,15.76,Completed,2024-07-06 02:48:46.963023
OC000783,2024-05-12 13:25:42.401179,SUP0019,AN001,3,1698992.97,1847849.78,148856.81,8.76,Completed,2024-06-11 13:25:42.401179
OC000784,2024-04-26 20:35:57.097003,SUP0025,AN007,3,3051888.5,3541454.52,489566.02,16.04,Completed,2024-05-07 20:35:57.097003
OC000785,2024-01-23 22:54:22.931166,SUP0026,AN007,25,27881303.19,34825751.06,6944447.87,24.91,Completed,2024-02-17 22:54:22.931166
OC000786,2024-04-02 17:52:12.469412,SUP0014,AN005,5,7864559.07,8917916.83,1053357.76,13.39,Completed,2024-04-15 17:52:12.469412
OC000787,2024-08-06 01:24:12.963603,SUP0027,AN008,50,56368419.48,69857498.44,13489078.96,23.93,Pending,2024-08-14 01:24:12.963603
OC000788,2024-08-17 17:51:01.173443,SUP0019,AN004,3,3359312.39,4177641.08,818328.69,24.36,Pending,2024-09-04 17:51:01.173443
OC000789,2024-07-22 09:07:54.569837,SUP0014,AN007,5,3064754.65,3532782.78,468028.13,15.27,Completed,2024-08-15 09:07:54.569837
OC000790,2024-12-28 16:29:01.290336,SUP0010,AN005,8,13827386.59,16475337.8,2647951.21,19.15,Completed,2025-01-21 16:29:01.290336
OC000791,2024-09-25 05:37:28.631404,SUP0005,AN002,2,3569555.34,4252616.0,683060.66,19.14,Completed,2024-10-12 05:37:28.631404
OC000792,2024-07-29 21:15:02.615614,SUP0005,AN007,1,1847385.3,2234770.51,387385.21,20.97,Completed,2024-08-09 21:15:02.615614
OC000793,2024-02-23 09:18:55.607520,SUP0018,AN006,1,1030438.56,1276028.55,245589.99,23.83,Completed,2024-03-06 09:18:55.607520
OC000794,2024-12-24 21:14:48.572091,SUP0030,AN006,2,209154.72,236617.35,27462.63,13.13,Completed,2025-01-23 21:14:48.572091
OC000795,2024-09-17 21:36:22.087797,SUP0041,AN001,1,40068.05,42686.04,2617.99,6.53,Completed,2024-09-22 21:36:22.087797
OC000796,2024-12-07 02:26:53.898449,SUP0048,AN006,3,1732143.49,1917777.61,185634.12,10.72,Pending,2025-01-04 02:26:53.898449
OC000797,2024-10-06 13:57:26.370870,SUP0035,AN001,2,6728210.68,7749125.63,1020914.95,15.17,Completed,2024-10-24 13:57:26.370870
OC000798,2024-09-17 05:14:45.992709,SUP0018,AN006,1,1433194.4,1790906.66,357712.26,24.96,Completed,2024-10-02 05:14:45.992709
OC000799,2024-11-20 16:53:05.154438,SUP0034,AN003,8,18619967.65,20835969.57,2216001.92,11.9,Completed,2024-12-12 16:53:05.154438
OC000800,2024-05-24 16:59:40.331228,SUP0010,AN005,8,12112761.23,14751911.29,2639150.06,21.79,Completed,2024-05-28 16:59:40.331228
OC000801,2024-09-06 05:14:29.795659,SUP0045,AN003,3,3596694.61,4474092.73,877398.12,24.39,Completed,2024-09-30 05:14:29.795659
OC000802,2024-10-17 01:51:37.299874,SUP0014,AN006,15,18557682.26,22911523.72,4353841.46,23.46,Completed,2024-11-03 01:51:37.299874
OC000803,2024-05-01 14:42:06.535856,SUP0008,AN007,8,8805346.9,9771030.44,965683.54,10.97,Completed,2024-05-04 14:42:06.535856
OC000804,2024-09-10 12:07:56.237914,SUP0048,AN002,5,6289792.57,6615432.41,325639.84,5.18,Pending,2024-09-28 12:07:56.237914
OC000805,2024-05-21 00:15:48.044587,SUP0050,AN004,5,5283098.96,5981227.79,698128.83,13.21,Pending,2024-05-24 00:15:48.044587
OC000806,2024-02-09 21:51:14.913908,SUP0027,AN007,50,63699944.02,68508448.8,4808504.78,7.55,Pending,2024-02-28 21:51:14.913908
OC000807,2024-06-19 02:15:53.368513,SUP0026,AN002,2,5668164.34,6907296.39,1239132.05,21.86,Pending,2024-06-26 02:15:53.368513
OC000808,2024-05-20 13:04:35.504775,SUP0040,AN008,5,2217248.09,2549835.72,332587.63,15.0,Completed,2024-05-24 13:04:35.504775
OC000809,2024-05-18 09:23:37.053865,SUP0038,AN004,1,3006842.67,3656221.92,649379.25,21.6,Pending,2024-06-09 09:23:37.053865
OC000810,2024-01-30 15:08:35.035599,SUP0017,AN006,100,110090764.68,130324292.16,20233527.48,18.38,Completed,2024-02-12 15:08:35.035599
OC000811,2024-01-19 21:45:20.537739,SUP0013,AN002,3,6194895.14,7425117.09,1230221.95,19.86,Completed,2024-01-29 21:45:20.537739
OC000812,2024-08-10 01:17:56.152430,SUP0013,AN004,1,2677393.32,2959026.69,281633.37,10.52,Pending,2024-08-15 01:17:56.152430
OC000813,2024-11-13 13:05:07.704180,SUP0015,AN003,5,6312204.37,6679623.82,367419.45,5.82,Completed,2024-11-22 13:05:07.704180
OC000814,2024-10-26 10:17:18.033391,SUP0003,AN002,5,7011077.13,8229616.87,1218539.74,17.38,Completed,2024-11-21 10:17:18.033391
OC000815,2024-02-19 05:05:22.204370,SUP0014,AN003,25,27691542.82,34234125.76,6542582.94,23.63,Completed,2024-02-27 05:05:22.204370
OC000816,2024-12-10 22:18:00.861621,SUP0034,AN008,3,3930510.57,4162760.69,232250.12,5.91,Completed,2025-01-07 22:18:00.861621
OC000817,2024-04-08 19:33:22.613530,SUP0009,AN001,8,11189541.27,12119432.92,929891.65,8.31,Pending,2024-04-28 19:33:22.613530
OC000818,2024-07-24 10:22:21.453441,SUP0028,AN004,2,1987339.0,2246030.5,258691.5,13.02,Completed,2024-08-02 10:22:21.453441
OC000819,2024-11-25 21:30:53.078065,SUP0046,AN008,59,58404648.9,63886270.87,5481621.97,9.39,Completed,2024-12-03 21:30:53.078065
OC000820,2024-04-10 12:30:09.104723,SUP0012,AN001,15,16663849.82,19511174.14,2847324.32,17.09,Completed,2024-05-09 12:30:09.104723
OC000821,2024-03-21 06:29:52.958656,SUP0005,AN006,2,1673516.81,1825444.9,151928.09,9.08,Pending,2024-03-28 06:29:52.958656
OC000822,2024-10-27 18:48:36.021245,SUP0010,AN006,1,1833373.18,2191352.54,357979.36,19.53,Completed,2024-11-03 18:48:36.021245
OC000823,2024-10-01 13:41:56.327585,SUP0037,AN008,8,6341968.31,7281237.13,939268.82,14.81,Completed,2024-10-24 13:41:56.327585
OC000824,2024-06-22 02:19:52.321052,SUP0029,AN004,8,7307385.97,7947290.86,639904.89,8.76,Completed,2024-06-27 02:19:52.321052
OC000825,2024-11-27 17:51:45.487372,SUP0008,AN001,5,7598581.51,8779064.54,1180483.03,15.54,Completed,2024-12-19 17:51:45.487372
